frame,person,angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,d_leye_lear,d_leye_reye,d_leye_nose,d_reye_rear,d_reye_nose,d_nose_neck,neck_x,lear,rear
4989797,0,1000,-26.4821,-89.8774,-153.462,1000,170.688,-1,2.47781,0.616763,12.1578,3.08917,-0.739577,607.456,0,1
5011301,0,1000,-26.4823,-89.8774,-153.463,1000,170.688,-1,2.47789,0.617225,12.1589,3.08925,-0.739572,607.455,0,1
5033264,0,1000,-28.5377,-89.6686,-153.48,1000,170.089,-1,2.48771,0.61509,10.6798,3.08933,-0.739289,607.484,0,1
5053298,0,1000,-28.5273,-89.6653,-153.484,1000,170.096,-1,2.48836,0.61614,10.6796,3.08977,-0.739277,607.49,0,1
5068293,0,1000,-28.5751,-89.8775,-153.488,1000,170.067,-1,2.48192,0.621607,10.6817,3.09288,-0.739499,607.471,0,1
5084900,0,1000,-30.743,-89.8958,-156.62,1000,170.041,-1,3.24982,1.04479,9.05396,3.77449,-0.714958,607.458,0,1
5108889,0,1000,-30.6668,-89.9342,-156.614,1000,170.108,-1,3.18965,0.602764,9.05221,3.78237,-0.716839,607.503,0,1
5134792,0,1000,-30.6766,-89.9357,-156.612,1000,170.097,-1,3.18925,0.601147,9.05761,3.78207,-0.716862,607.501,0,1
5172035,0,1000,-24.6189,-90.0884,-153.488,1000,173.19,-1,2.47452,0.619743,9.98536,3.09507,-0.739776,607.487,0,1
5188441,0,1000,-24.6104,-90.0508,-153.536,1000,173.187,-1,2.5363,1.07862,9.94716,3.0869,-0.737629,607.486,0,1
