frame,person,nose_x,nose_y,nose_c,l_eye_x,l_eye_y,l_eye_c,r_eye_x,r_eye_y,r_eye_c,l_ear_x,l_ear_y,l_ear_c,r_ear_x,r_ear_y,r_ear_c,neck_x,neck_y,neck_c,angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,neck_ankle_height
0,0,531.285,269.887,0.943808,539.962,264.058,0.715548,516.569,264.028,0.861609,0,0,0,481.262,287.506,0.903881,501.959,363.994,0.927985,1000,-33.6236,-33.8891,-158.29,1000,160.596,445.925
0,0,531.296,269.904,0.942852,539.982,264.066,0.725786,516.577,264.042,0.864217,0,0,0,481.258,287.5,0.903233,501.964,364.007,0.928652,1000,-33.5917,-33.9092,-158.283,1000,160.626,445.902
0,0,534.098,269.898,0.935545,540.009,264.114,0.699247,519.441,261.248,0.863026,0,0,0,481.273,287.502,0.903331,501.954,364.002,0.92677,1000,-34.5225,-44.3762,-149.453,1000,161.569,445.916
0,0,534.12,269.904,0.934403,540.028,264.113,0.699153,519.464,261.249,0.86497,0,0,0,481.264,287.501,0.900808,501.951,364.007,0.926729,1000,-34.4978,-44.4277,-149.437,1000,161.586,445.937
0,0,534.087,269.948,0.937152,540.027,264.135,0.71504,519.422,264.051,0.870558,0,0,0,481.263,287.496,0.905396,501.941,364.006,0.92998,1000,-31.5668,-44.377,-158.094,1000,161.624,445.988
0,0,534.095,269.967,0.933632,540.034,264.164,0.71106,519.442,264.062,0.872867,0,0,0,481.254,287.494,0.902758,501.937,364.009,0.927885,1000,-31.5323,-44.3357,-158.055,1000,161.65,445.983
0,0,531.292,270.027,0.933614,542.85,266.916,0.744091,516.577,264.126,0.876072,0,0,0,481.23,287.509,0.899638,501.922,364.017,0.926974,1000,-33.4857,-15.0642,-158.146,1000,160.75,445.918
0,0,531.277,270.027,0.935714,540.041,266.909,0.745478,516.562,264.126,0.87609,0,0,0,481.229,287.509,0.899565,501.929,364.019,0.926763,1000,-33.496,-19.582,-158.149,1000,160.746,445.915
0,0,534.079,270.011,0.930996,542.858,266.901,0.735231,519.397,264.102,0.867284,0,0,0,481.217,287.532,0.898835,501.939,364.032,0.927041,1000,-31.5362,-19.5067,-158.075,1000,161.663,445.955
0,0,534.085,270.009,0.932102,542.857,266.895,0.730763,516.585,264.106,0.865472,0,0,0,481.211,287.528,0.89876,501.938,364.03,0.926161,1000,-33.5093,-19.5471,-161.362,1000,161.668,445.963
0,0,534.1,270.074,0.913525,542.855,266.951,0.740679,519.47,264.17,0.882912,0,0,0,481.241,287.497,0.900265,501.934,364.037,0.927054,1000,-31.3917,-19.6327,-158.023,1000,161.757,445.925
0,0,534.101,270.077,0.913723,542.861,266.952,0.742971,519.467,264.17,0.882811,0,0,0,481.234,287.497,0.900068,501.935,364.039,0.926413,1000,-31.3878,-19.6309,-158.019,1000,161.763,445.924
0,0,534.116,270.086,0.909697,542.88,266.964,0.740971,519.492,264.174,0.883384,0,0,0,481.239,284.718,0.900764,501.923,364.029,0.927772,1000,-28.239,-19.606,-157.989,1000,164.531,445.913
0,0,534.111,270.081,0.910927,542.879,266.96,0.741187,519.481,264.168,0.882309,0,0,0,481.244,284.718,0.901649,501.924,364.026,0.928084,1000,-28.2552,-19.5907,-157.996,1000,164.524,445.915
0,0,534.112,270.156,0.895964,542.867,267.011,0.749427,522.29,266.945,0.895512,0,0,0,481.267,284.707,0.900097,501.919,364.036,0.930767,1000,-23.4107,-19.7555,-164.808,1000,164.605,445.897
0,0,534.121,272.956,0.880966,542.909,267.071,0.786685,522.303,267.014,0.906376,0,0,0,481.247,284.724,0.902915,501.904,364.034,0.929044,1000,-23.3335,-33.8057,-153.309,1000,167.452,445.878
0,0,534.113,272.959,0.879784,542.892,267.075,0.784761,522.304,267.021,0.90608,0,0,0,481.247,284.719,0.902502,501.905,364.037,0.928179,1000,-23.3185,-33.8316,-153.304,1000,167.459,445.869
0,0,531.311,272.968,0.8813,542.872,267.062,0.797403,522.282,267.032,0.904962,0,0,0,481.257,284.727,0.902785,501.908,364.041,0.93072,1000,-23.3312,-27.0611,-146.678,1000,166.78,445.911
0,0,531.307,272.972,0.88068,542.872,267.065,0.797562,522.275,267.032,0.904419,0,0,0,481.253,284.723,0.903251,501.909,364.04,0.930708,1000,-23.3281,-27.0569,-146.669,1000,166.788,445.891
0,0,534.154,272.981,0.87548,542.939,267.068,0.800804,522.321,267.037,0.910578,0,0,0,481.249,287.514,0.906852,501.899,364.032,0.92749,1000,-26.499,-33.9451,-153.326,1000,164.64,445.913
0,0,534.19,272.966,0.874719,542.955,267.084,0.787682,522.356,267.024,0.910083,0,0,0,481.264,287.497,0.904143,501.9,364.027,0.929779,1000,-26.4844,-33.8647,-153.339,1000,164.647,445.943
0,0,534.196,273.001,0.862179,542.884,267.16,0.721415,522.404,267.037,0.912783,0,0,0,481.25,284.708,0.895597,501.886,364.046,0.924647,1000,-23.2386,-33.9125,-153.17,1000,167.532,445.974
